Id,SalePrice
1622,147784.0715
1623,306874.950033333
1624,215497.1294
1625,120843.0977
1626,181535.498333333
1627,190974.868333333
1628,296227.788566667
1629,178905.4772
1630,348442.443666667
1631,229479.1986
1632,264220.611033333
1633,163377.293685714
1634,182319.147666667
1635,177364.8697
1636,159709.397266667
1637,164366.242966667
1638,210433.506333333
1639,180058.635166667
1640,264300.772033333
1641,198351.356333333
1642,221762.1031
1643,237193.509533333
1644,210064.501171429
1645,188293.565766667
1646,151647.135133333
1647,167311.5721
1648,143210.5247
1649,135972.618
1650,120996.893195238
1651,119247.725361905
1652,94330.3116666667
1653,100626.143571429
1654,160789.695380952
1655,158258.700066667
1656,153104.265714286
1657,160558.283714286
1658,152344.633314286
1659,145676.187166667
1660,144526.8716
1661,458265.948666666
1662,383249.759766667
1663,379057.297333333
1664,462557.0495
1665,311812.0966
1666,329141.5318
1667,347139.869233333
1668,329660.501066667
1669,294581.6217
1670,336768.7176
1671,268490.128533333
1672,532005.406
1673,297553.6894
1674,244969.693
1675,186323.4194
1676,185950.517566667
1677,218049.579833333
1678,487981.218966667
1679,380211.094433333
1680,312468.5078
1681,246630.899733333
1682,290841.624033333
1683,179295.313933333
1684,170200.208523809
1685,173330.01025
1686,177776.592033333
1687,162102.045585714
1688,185073.171866667
1689,187426.726366667
1690,185606.891333333
1691,164731.248266667
1692,255472.0979
1693,165311.757452381
1694,185754.257666667
1695,169229.4234
1696,281852.426466667
1697,169229.4234
1698,364000.3389
1699,333460.6751
1700,227107.661633333
1701,252054.711633333
1702,274162.974533333
1703,270757.9942
1704,309473.0648
1705,255281.772433333
1706,498450.840533333
1707,211474.7257
1708,213359.1858
1709,274366.004
1710,218719.6581
1711,245825.194066667
1712,248900.2674
1713,258193.271333333
1714,215885.317133333
1715,198539.453
1716,185288.864966667
1717,167621.5966
1718,139051.7514
1719,206111.644533333
1720,251086.579433333
1721,159688.432966667
1722,124824.752666667
1723,155917.951666667
1724,215068.109633333
1725,232133.936
1726,184300.216
1727,169494.2063
1728,180325.426833333
1729,162590.04
1730,155913.0961
1731,120401.8155
1732,129545.790366667
1733,122697.145833333
1734,132312.517333333
1735,132148.893233333
1736,117803.074904762
1737,345286.436233333
1738,208852.881966667
1739,314704.0493
1740,190419.864266667
1741,178780.852133333
1742,176300.2588
1743,178462.027566667
1744,293565.485066667
1745,233789.968633333
1746,260184.413533333
1747,208952.969366667
1748,190536.004233333
1749,156659.788666667
1750,153325.365433333
1751,227578.102433333
1752,119371.5598
1753,148192.798166667
1754,216953.351
1755,168892.161166667
1756,121759.108366667
1757,117665.82107619
1758,146898.3556
1759,168116.892533333
1760,151270.242066667
1761,162395.7018
1762,164613.543433333
1763,179761.554333333
1764,118490.525333333
1765,189669.5807
1766,168130.471666667
1767,185406.991066667
1768,137241.345
1769,180225.455533333
1770,138072.995
1771,139828.4198
1772,139409.850966667
1773,132958.7707
1774,153449.027333333
1775,138774.154166667
1776,122967.129366667
1777,118910.534233333
1778,126527.5985
1779,111587.216433333
1780,175695.8617
1781,137078.858933333
1782,92771.3892
1783,121448.074733333
1784,84945.8625666667
1785,109445.531566667
1786,151432.756766667
1787,156600.6398
1788,54808.0562666666
1789,93664.2221
1790,67208.3907666667
1791,208660.315833333
1792,156460.215
1793,146324.423
1794,144395.981
1795,144346.77
1796,114055.635366667
1797,132499.241366667
1798,122336.0954
1799,113286.836466667
1800,130565.451833333
1801,115821.151833333
1802,158629.5478
1803,162921.3356
1804,139835.3986
1805,137951.018333333
1806,121719.2148
1807,176735.6818
1808,119026.9393
1809,117838.762633333
1810,146836.717333333
1811,119324.9624
1812,116575.303866667
1813,128917.7648
1814,90121.1451666667
1815,63239.7560666666
1816,93290.7517333333
1817,129456.049433333
1818,137467.935366667
1819,112710.0598
1820,74022.2603333334
1821,127326.283966667
1822,157252.2556
1823,65002.8806333333
1824,131358.277033333
1825,127539.065233333
1826,101424.689266667
1827,104167.382266667
1828,137428.9054
1829,118198.493366667
1830,175637.721233333
1831,172176.915833333
1832,141673.976233333
1833,173240.372333333
1834,124567.060533333
1835,166825.533
1836,136777.196266667
1837,98256.3097333333
1838,141158.102166667
1839,79102.8249666667
1840,165146.151033333
1841,152677.0965
1842,95073.6573
1843,141534.97
1844,135446.408166667
1845,136800.900033333
1846,149172.945
1847,151938.355966667
1848,61008.8777
1849,112712.400666667
1850,134002.436066667
1851,153210.8092
1852,137077.213833333
1853,135927.470466667
1854,164017.5896
1855,145568.7649
1856,226729.5204
1857,128835.305266667
1858,151811.4606
1859,122180.266285714
1860,156478.5389
1861,122086.387952381
1862,303185.478566667
1863,303185.478566667
1864,303185.478566667
1865,314944.002133333
1866,330407.067166667
1867,241658.136266667
1868,315149.035933333
1869,203139.08537619
1870,237829.873966667
1871,233521.5326
1872,168233.003661111
1873,222183.908961905
1874,132237.413333333
1875,205299.846066667
1876,203880.834833333
1877,212082.908466667
1878,209561.324666667
1879,131318.063333333
1880,138799.413266667
1881,234043.381333333
1882,254517.557433333
1883,194522.547833333
1884,215527.266333333
1885,262701.247433333
1886,305495.6697
1887,209740.130666667
1888,282370.004366667
1889,161871.076366667
1890,129636.9448
1891,143775.5378
1892,112316.748395238
1893,152099.317666667
1894,133476.065966667
1895,150387.471666667
1896,128180.560766667
1897,126836.730533333
1898,105646.501433333
1899,122730.7119
1900,130467.0243
1901,161019.718333333
1902,146927.721666667
1903,244997.465166667
1904,138734.633333333
1905,173487.232666667
1906,139887.441933333
1907,222615.893933333
1908,115601.426042857
1909,136334.392766667
1910,128145.5776
1911,190343.309933333
1912,234790.864433333
1913,121077.249966667
1914,71923.6151333334
1915,297341.195633333
1916,68652.2157
1917,266113.412966667
1918,136049.206
1919,160993.4581
1920,160583.929
1921,414189.922966667
1922,311702.3084
1923,195571.425366667
1924,219715.738733333
1925,236673.020033333
1926,384562.690133333
1927,134075.376333333
1928,156850.838666667
1929,127666.549
1930,122040.003266667
1931,140405.004
1932,139245.142466667
1933,155615.191666667
1934,189828.506666667
1935,179986.762666667
1936,191960.213333333
1937,176662.418133333
1938,174031.394266667
1939,261161.2559
1940,194885.165733333
1941,177330.155
1942,190172.68
1943,194327.474133333
1944,305536.180133333
1945,361869.3116
1946,167244.501
1947,305249.0143
1948,162764.9146
1949,245268.6029
1950,177204.9017
1951,281509.446033333
1952,241418.298933333
1953,162160.310566667
1954,209456.870266667
1955,129265.4871
1956,287550.419966666
1957,170635.872133333
1958,317948.123666667
1959,146310.5715
1960,117838.405466667
1961,118378.161666667
1962,98427.9683333333
1963,100315.776666667
1964,121578.610066667
1965,154848.569647619
1966,152433.030066667
1967,273222.967466667
1968,429728.293566666
1969,388132.5581
1970,436260.6066
1971,435756.5502
1972,352224.953533333
1973,275721.681633333
1974,318369.592166667
1975,458355.0197
1976,269420.915533334
1977,344249.2803
1978,361843.613
1979,331663.369666667
1980,198583.838352381
1981,331813.596533333
1982,229192.946133333
1983,206650.3745
1984,174861.025142857
1985,215308.2383
1986,217844.375733333
1987,178835.741766667
1988,175816.413466667
1989,191078.382833333
1990,223825.941133333
1991,218049.579833333
1992,224265.546666667
1993,168490.747533333
1994,258640.840366667
1995,185932.0518
1996,256518.2257
1997,316249.0365
1998,347036.986733333
1999,246620.384966667
2000,301153.0736
2001,248852.455633333
2002,230748.722766667
2003,254442.723466667
2004,259124.223966667
2005,238983.787933333
2006,212160.457733333
2007,263917.264233333
2008,199782.731166667
2009,181111.8095
2010,185440.4648
2011,152285.9119
2012,174373.459633333
2013,175712.049733333
2014,192381.525
2015,198131.27
2016,192331.851333333
2017,205702.2596
2018,115829.0019
2019,122544.463166667
2020,123865.828633333
2021,113153.875838095
2022,180878.536666667
2023,144310.2197
2024,222981.882933333
2025,376958.551366667
2026,175802.6485
2027,149634.557614286
2028,156540.584466667
2029,176597.662133333
2030,285836.4121
2031,241619.1775
2032,287106.617766667
2033,280488.246166667
2034,161380.8924
2035,210686.712433333
2036,198999.2778
2037,207118.856
2038,292886.531033333
2039,193940.980333333
2040,408737.561033333
2041,254361.859433333
2042,208239.004
2043,178790.471333333
2044,180802.2456
2045,225310.966033333
2046,140927.5041
2047,157407.2288
2048,130320.1525
2049,135044.961666667
2050,180673.089333333
2051,103693.411066667
2052,139897.924666667
2053,142091.6475
2054,71973.4364333334
2055,164392.017266667
2056,119878.2098
2057,128357.4275
2058,200243.183866667
2059,141835.333133333
2060,155828.22
2061,184308.482933333
2062,138059.03
2063,109452.259433333
2064,143425.060066667
2065,134868.935833333
2066,184691.713666667
2067,126562.5699
2068,149466.4488
2069,88531.2688333334
2070,105744.705066667
2071,85082.4608333333
2072,132542.2554
2073,142215.8106
2074,172318.3266
2075,141139.1845
2076,127949.668866667
2077,148989.700033333
2078,130926.365
2079,132945.543866667
2080,118607.243733333
2081,130131.658066667
2082,141762.303733333
2083,145649.961066667
2084,111332.037933333
2085,134954.5584
2086,127896.003133333
2087,125206.0258
2088,114779.576
2089,101984.153166667
2090,131573.611133333
2091,118232.562866667
2092,135124.600866667
2093,144377.9341
2094,135877.289666667
2095,158575.490333333
2096,93364.9586666667
2097,89272.3451333333
2098,148628.963466667
2099,49467.9214333333
2100,112317.293
2101,121724.580866667
2102,150350.562166667
2103,94522.8324666667
2104,153630.368933333
2105,126515.074966667
2106,81258.4871
2107,254522.206533333
2108,122099.612266667
2109,116048.3854
2110,117559.3601
2111,163229.985633333
2112,137015.494733333
2113,121767.478533333
2114,109909.669166667
2115,155540.597333333
2116,108282.9028
2117,144495.2026
2118,130714.398433333
2119,111314.47
2120,96298.3121333333
2121,100000
2122,82209.6811666667
2123,100244.648166667
2124,234151.518166667
2125,151970.141933333
2126,169940.922466667
2127,151136.671033333
2128,139426.629433333
2129,90854.7757
2130,157665.0747
2131,186743.805933333
2132,122641.170133333
2133,115050.559033333
2134,117740.772833333
2135,90890.9646666667
2136,95411.2009333334
2137,122532.477533333
2138,143297.2595
2139,150277.544333333
2140,132793.365
2141,135464.289166667
2142,143076.752333333
2143,148700.012266667
2144,131429.276133333
2145,131045.303333333
2146,152719.172466667
2147,168384.4284
2148,124422.7028
2149,139816.025666667
2150,226801.559166667
2151,126447.888533333
2152,168778.866666667
2153,165700.256666667
2154,121550.4317
2155,120327.030233333
2156,234124.7713
2157,242511.5582
2158,230270.446333333
2159,212369.834266667
2160,163338.335014286
2161,256903.901733333
2162,483831.886
2163,336175.1539
2164,251855.9594
2165,181934.804666667
2166,144763.754266667
2167,215310.5864
2168,208792.274633333
2169,187755.434833333
2170,216955.599533333
2171,148048.096666667
2172,141292.202033333
2173,151034.5365
2174,238769.980433333
2175,315392.656766667
2176,335812.285066667
2177,266916.403866667
2178,206950.054333333
2179,147779.247558442
2180,235238.3671
2181,189907.3436
2182,221133.380433333
2183,207446.703833333
2184,144987.651266667
2185,129531.230633333
2186,157132.914866667
2187,132890.264833333
2188,153443.0459
2189,164733.976766667
2190,90611.1898333333
2191,90611.1898333333
2192,104304.5492
2193,88024.4298333333
2194,100442.611366667
2195,117497.739666667
2196,105878.760866667
2197,110492.768366667
2198,168989.4385
2199,181297.404266667
2200,121515.401533333
2201,125084.982466667
2202,193422.851466667
2203,174692.947
2204,169711.0786
2205,119677.6256
2206,139949.467633333
2207,191768.218666667
2208,226770.3348
2209,188914.774
2210,120236.670638095
2211,114937.397933333
2212,111532.3965
2213,106498.798433333
2214,144997.181433333
2215,93863.8942666667
2216,160851.6573
2217,76963.3548666667
2218,105840.542466667
2219,80038.7553
2220,65566.9425333334
2221,297341.195633333
2222,256364.295033333
2223,256059.9385
2224,212810.826166667
2225,145149.0997
2226,194146.180666667
2227,197575.423133333
2228,269194.895433334
2229,223858.9822
2230,157372.853766667
2231,203010.590666667
2232,185247.317666667
2233,170979.552266667
2234,273490.441233333
2235,201225.438933333
2236,292025.419
2237,368736.7741
2238,208630.421
2239,120830.486833333
2240,171403.104033333
2241,143901.342733333
2242,142761.217133333
2243,135599.1005
2244,89476.3015666666
2245,89068.7113333333
2246,147669.058433333
2247,97319.4860619048
2248,124805.7782
2249,128709.470033333
2250,135103.658333333
2251,123204.723166667
2252,187549.196
2253,157743.390685714
2254,179285.9864
2255,199637.840333333
2256,177557.638566667
2257,202862.049766667
2258,170545.159828571
2259,176450.445466667
2260,153216.4358
2261,182599.071666667
2262,216841.347466667
2263,330529.656333333
2264,432344.674366666
2265,166523.208233333
2266,279198.154
2267,343468.599533333
2268,365062.625066667
2269,168319.077466667
2270,173346.785833333
2271,254972.799733333
2272,204685.882033333
2273,165572.358
2274,174490.3821
2275,176996.3491
2276,172839.6173
2277,200419.179866667
2278,163052.112466667
2279,115247.962538095
2280,112940.741033333
2281,171419.7718
2282,178102.336933333
2283,94010.2389619048
2284,111281.8688
2285,151085.421966667
2286,131385.945
2287,330159.6889
2288,267686.072833333
2289,384701.117633333
2290,417668.373566666
2291,318898.608766667
2292,389376.117266667
2293,483864.808433333
2294,405593.898366667
2295,452370.656733333
2296,274074.5062
2297,292898.2571
2298,288978.400033333
2299,411965.429633333
2300,325630.231366667
2301,246716.158466667
2302,232675.566766667
2303,253184.397433333
2304,248928.249366667
2305,185120.2402
2306,185499.8032
2307,185127.022433333
2308,224057.1462
2309,275858.4804
2310,210471.5055
2311,199475.770533333
2312,177991.15175
2313,175671.681833333
2314,169836.6962
2315,172774.389016667
2316,186578.977533333
2317,182462.988233333
2318,175384.945433333
2319,175917.015233333
2320,176404.469533333
2321,262228.528866667
2322,172426.684066667
2323,172511.052666667
2324,164612.896942857
2325,219965.498466667
2326,162263.943219048
2327,212568.006966667
2328,218251.394666667
2329,193480.821666667
2330,175838.891666667
2331,354656.258833333
2332,424161.459166666
2333,328607.758433333
2334,271879.6691
2335,252735.485166667
2336,330646.515733333
2337,216403.892066667
2338,274154.857866667
2339,229280.325866667
2340,384341.044133333
2341,223620.869933333
2342,255927.889466667
2343,220314.948
2344,245845.290666667
2345,248972.476033333
2346,206782.346866667
2347,193085.7615
2348,220900.495666667
2349,162093.237133333
2350,260807.942966667
2351,235157.846333333
2352,260650.103366667
2353,225697.553166667
2354,128202.487133333
2355,154045.390133333
2356,154040.698066667
2357,209190.782266667
2358,197592.526933333
2359,119544.510266667
2360,121841.194666667
2361,141644.127
2362,267142.300433333
2363,142387.050333333
2364,146141.1786
2365,226267.102966667
2366,185835.166066667
2367,232558.120066667
2368,214971.961866667
2369,226680.379933333
2370,175768.181066667
2371,175030.572133333
2372,190491.723395238
2373,263233.1159
2374,274570.716433333
2375,252426.538766667
2376,277072.871833333
2377,330017.005766667
2378,137047.118666667
2379,209005.179533333
2380,150021.010266667
2381,166712.9166
2382,182844.684333333
2383,217238.6042
2384,232745.956266667
2385,149711.5929
2386,144347.466666667
2387,134549.2722
2388,109230.522766667
2389,138230.506933333
2390,136513.915933333
2391,133160.009
2392,112214.5153
2393,165203.463766667
2394,148121.8
2395,189527.654833333
2396,151161.249233333
2397,183989.393
2398,114629.7988
2399,76955.6772333333
2400,56609.1193333333
2401,114966.6939
2402,134516.741733333
2403,134336.7328
2404,145508.595033333
2405,151677.649566667
2406,136839.661666667
2407,131222.344333333
2408,138820.511666667
2409,130005.848366667
2410,187511.8808
2411,127561.640766667
2412,150047.407766667
2413,135640.947766667
2414,128296.326833333
2415,142671.0614
2416,136873.620166667
2417,126317.5184
2418,118966.545233333
2419,135799.152966667
2420,129151.353666667
2421,157598.087066667
2422,121145.500566667
2423,111374.960566667
2424,141237.1397
2425,187551.7804
2426,122653.274433333
2427,118199.878033333
2428,173987.23
2429,116868.9799
2430,135988.737
2431,129815.3778
2432,132374.428
2433,143062.108333333
2434,146318.048166667
2435,161255.153133333
2436,105038.436333333
2437,114075.1959
2438,131252.967666667
2439,109436.1308
2440,128616.789966667
2441,117403.587066667
2442,103527.158266667
2443,109833.287766667
2444,109963.355466667
2445,97659.9260333334
2446,120678.1865
2447,175544.274133333
2448,146618.033166667
2449,113014.0568
2450,170123.413133333
2451,120654.428066667
2452,205216.186066667
2453,93946.1920666667
2454,107084.302866667
2455,100697.343966667
2456,147444.288033333
2457,120194.6316
2458,106824.863766667
2459,110794.7874
2460,144206.451166667
2461,122792.918
2462,118095.386633333
2463,122511.467
2464,156829.448533333
2465,132366.2402
2466,124704.978866667
2467,151283.5715
2468,100575.752866667
2469,103472.801066667
2470,198802.459266667
2471,221907.088533333
2472,192233.1095
2473,125946.639342857
2474,116865.969733333
2475,239662.8701
2476,123294.175033333
2477,132490.929333333
2478,173564.876666667
2479,124591.7316
2480,121899.7775
2481,130061.657733333
2482,128978.987166667
2483,121607.979
2484,121964.937933333
2485,121058.694971429
2486,146496.928333333
2487,166616.3808
2488,144148.4888
2489,153710.962833333
2490,137934.0475
2491,94040.2147666666
2492,178496.791
2493,126079.7261
2494,164805.725666667
2495,108663.784566667
2496,216677.690066667
2497,149441.978333333
2498,118676.105904762
2499,94265.3124
2500,127745.522466667
2501,146545.372633333
2502,148372.080166667
2503,110864.117033333
2504,182965.303
2505,216448.065566667
2506,263600.836866667
2507,347977.9585
2508,263600.836866667
2509,216911.700866667
2510,227192.156966667
2511,174952.867333333
2512,210962.482733333
2513,217028.819
2514,216086.629233333
2515,145579.861766667
2516,157644.0908
2517,128063.350666667
2518,147880.966333333
2519,225785.3371
2520,209135.584
2521,189105.299333333
2522,232691.0538
2523,136048.18
2524,144981.895866667
2525,141993.608266667
2526,146552.032133333
2527,116432.895738095
2528,126982.666533333
2529,131632.404666667
2530,105544.3316
2531,256258.530466667
2532,235031.788366667
2533,199034.226166667
2534,249236.611166667
2535,305805.575533333
2536,220193.693866667
2537,217256.5736
2538,178124.7074
2539,185453.505
2540,175412.862480952
2541,177455.4389
2542,156972.688766667
2543,132860.173333333
2544,137586.673533333
2545,123656.282
2546,147073.075
2547,146852.799866667
2548,147218.590866667
2549,159928.043233333
2550,343608.343233333
2551,144069.784666667
2552,118551.938833333
2553,90611.1898333333
2554,122343.851066667
2555,97956.0536666666
2556,101761.744566667
2557,119914.616138095
2558,178725.741733333
2559,144520.0893
2560,122557.5168
2561,128116.7214
2562,130982.624166667
2563,129144.493566667
2564,161191.083166667
2565,113402.0279
2566,131604.424833333
2567,129995.724
2568,177861.880333333
2569,179113.867933333
2570,118663.935038095
2571,159123.5841
2572,179696.2376
2573,231411.1462
2574,277788.007566667
2575,129018.265566667
2576,127489.612533333
2577,100000
2578,104977.591
2579,64428.2403
2580,125240.5979
2581,136615.354
2582,118588.525066667
2583,263848.234133333
2584,165495.782466667
2585,181015.079866667
2586,206945.815533333
2587,213416.0304
2588,146470.883833333
2589,146134.8846
2590,226042.4536
2591,214679.084366667
2592,235906.647633333
2593,255051.42
2594,177184.3223
2595,206453.953666667
2596,355308.770733333
2597,185950.087466667
2598,281720.648566667
2599,305759.242166667
2600,148691.087266667
2601,133200.564736797
2602,84979.2629666667
2603,89125.3309
2604,87056.7988333333
2605,82452.2631
2606,142438.061366667
2607,171445.699266667
2608,187479.286833333
2609,153676.5416
2610,118583.828
2611,168086.2275
2612,154149.3648
2613,125924.527033333
2614,125042.875133333
2615,150773.1995
2616,135128.66
2617,188669.184766667
2618,187552.742166667
2619,231529.0706
2620,186636.598133333
2621,180208.449166667
2622,185386.024
2623,252461.9182
2624,275956.430966667
2625,313995.128433333
2626,167179.438633333
2627,180938.400133333
2628,418070.211833333
2629,447317.491333333
2630,331604.767266667
2631,460029.9555
2632,403892.052133333
2633,301818.918366667
2634,368652.751066667
2635,146127.2088
2636,193413.580433333
2637,168832.581733333
2638,250084.145266667
2639,182148.246333333
2640,150458.286633333
2641,116238.898933333
2642,196494.423466667
2643,109671.737366667
2644,130001.030866667
2645,97170.1392333333
2646,97212.8593333333
2647,99087.1153
2648,142605.7098
2649,145991.313666667
2650,148821.0686
2651,154813.644680952
2652,451312.7702
2653,249814.8799
2654,254227.469133333
2655,367948.986833333
2656,315353.180233333
2657,319416.0596
2658,263426.558233333
2659,305428.912866667
2660,329899.710866667
2661,334674.373733333
2662,357952.6481
2663,290017.693533333
2664,273471.322733333
2665,312192.409466667
2666,280226.946966667
2667,170533.733865873
2668,175374.391257143
2669,175428.635047619
2670,291059.603866667
2671,175374.391257143
2672,198445.14
2673,225575.525466667
2674,219701.776
2675,159785.634633333
2676,187179.3187
2677,213134.611166667
2678,269261.6125
2679,284484.492566667
2680,274045.737333333
2681,421312.466266666
2682,341981.430266666
2683,498569.451133333
2684,299976.3921
2685,353505.856166666
2686,249237.339966667
2687,311451.284033333
2688,228456.6555
2689,200529.239733333
2690,500309.363
2691,176941.569733333
2692,127839.511133333
2693,188568.821366667
2694,128267.666433333
2695,186416.642633333
2696,187322.431633333
2697,186737.314866667
2698,199300.433333333
2699,179398.150266667
2700,165781.3067
2701,154865.060019048
2702,119970.502166667
2703,147935.241733333
2704,141166.882633333
2705,131285.737266667
2706,120573.024638095
2707,127047.932
2708,131420.873333333
2709,126506.036033333
2710,129173.595
2711,270901.980066667
2712,369977.207766667
2713,159680.837033333
2714,149339.698014286
2715,174691.894633333
2716,145819.991414286
2717,172313.1103
2718,232628.469733333
2719,152614.46
2720,173547.987633333
2721,144197.303333333
2722,154056.626433333
2723,147561.358333333
2724,126434.1867
2725,138010.245
2726,141254.262433333
2727,162798.046666667
2728,165128.2816
2729,148438.811266667
2730,148368.986833333
2731,113911.236566667
2732,113692.070266667
2733,168742.9936
2734,137996.0607
2735,135934.828233333
2736,131635.246333333
2737,127081.5424
2738,139549.293766667
2739,159775.476466667
2740,131272.247533333
2741,154595.1311
2742,152110.263466667
2743,151627.831666667
2744,141722.880833333
2745,135479.531666667
2746,131438.3385
2747,156789.568133333
2748,123464.5203
2749,130293.563333333
2750,134779.817366667
2751,122723.680233333
2752,230354.684333333
2753,150707.9856
2754,211097.870666667
2755,130899.123033333
2756,70306.0543
2757,72528.727
2758,66995.6566666667
2759,167452.8332
2760,131954.977233333
2761,144958.093966667
2762,150678.936466667
2763,210332.125133333
2764,165668.654066667
2765,274910.110633333
2766,139431.3699
2767,92044.2149809523
2768,135376.232666667
2769,140725.783333333
2770,163582.7312
2771,117776.747171429
2772,124362.144333333
2773,126155.323566667
2774,145270.0809
2775,134793.509566667
2776,150811.0031
2777,158522.804333333
2778,123977.018066667
2779,117420.979233333
2780,112405.652166667
2781,105883.040133333
2782,91251.2603666667
2783,103356.506333333
2784,135265.7224
2785,143774.8538
2786,63749.582
2787,119358.264933333
2788,74567.7143
2789,226787.7404
2790,99874.9131333333
2791,116196.277
2792,88350.0528
2793,148610.1154
2794,101685.749966667
2795,125672.0473
2796,103996.837266667
2797,211818.2854
2798,129561.483366667
2799,111293.903633333
2800,87811.5630666666
2801,111988.159666667
2802,135810.7205
2803,194800.368933333
2804,135814.969919048
2805,98516.9018333333
2806,109635.6556
2807,155442.5668
2808,143985.2774
2809,132329.929866667
2810,141496.293133333
2811,157625.839266667
2812,145444.9882
2813,151894.718066667
2814,174450.1279
2815,106969.152433333
2816,241182.324733333
2817,122885.4367
2818,124376.577266667
2819,177848.328666667
2820,135315.241166667
2821,117109.165433333
2822,174371.179433333
2823,223510.181933333
2824,169094.460666667
2825,129228.626419048
2826,127288.567566667
2827,148434.843333333
2828,210071.7881
2829,183637.1729
2830,228778.043733333
2831,186193.5455
2832,215085.5813
2833,269696.897933334
2834,211792.521066667
2835,219732.766033333
2836,186571.262166667
2837,165361.108366667
2838,146525.586333333
2839,175627.0379
2840,198524.860266667
2841,208836.919833333
2842,221828.0125
2843,147393.471566667
2844,160968.572633333
2845,125378.72258254
2846,217281.6666
2847,204743.282833333
2848,219267.813566667
2849,210391.836866667
2850,300183.1586
2851,236553.2972
2852,239320.831366667
2853,223214.8679
2854,141549.441047619
2855,204088.769466667
2856,215646.525133333
2857,185513.2455
2858,201264.8195
2859,127705.231166667
2860,128982.3566
2861,146551.523133333
2862,190581.3313
2863,127495.949
2864,265786.613266667
2865,143775.5378
2866,141042.175833333
2867,80342.5576333334
2868,131806.4782
2869,129564.7216
2870,160420.930566667
2871,113514.4382
2872,53298.3927666666
2873,107935.219566667
2874,151552.358866667
2875,130968.192033333
2876,156258.666766667
2877,150930.354733333
2878,159646.2874
2879,143597.752466667
2880,123622.473733333
2881,139747.5267
2882,158116.1934
2883,176718.649666667
2884,158425.515933333
2885,171876.365866667
2886,186993.0186
2887,113706.547933333
2888,129010.261833333
2889,71591.0424
2890,73563.2012333334
2891,135526.137333333
2892,66244.5872
2893,114539.6298
2894,56867.9959333333
2895,307702.820033333
2896,284479.4427
2897,197979.23
2898,180562.721233333
2899,229602.6316
2900,160875.320633333
2901,185980.7416
2902,183529.355733333
2903,356716.421366667
2904,359848.173866667
2905,116167.723166667
2906,206257.877333333
